Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Ciluluk Paseh,2023-11-07,-,0.43,0.43,-,0
Ciluluk Paseh,2023-11-08,-,0.42,0.42,-,0
Ciluluk Paseh,2023-11-09,-,0.43,0.43,-,0
Ciluluk Paseh,2023-11-10,-,0.42,0.42,-,0
Ciluluk Paseh,2023-11-11,6.5,0.35,0.35,-,0
Ciluluk Paseh,2023-11-12,-,0.54,0.54,-,0
Ciluluk Paseh,2023-11-13,-,0.64,0.64,-,0
Ciluluk Paseh,2023-11-14,1,0.69,0.69,-,0
Ciluluk Paseh,2023-11-15,-,1.34,1.34,-,0
Ciluluk Paseh,2023-11-16,1.5,0.79,0.79,-,0
Ciluluk Paseh,2023-11-17,-,0.87,0.87,-,0
Ciluluk Paseh,2023-11-18,-,1.49,1.49,-,0
Ciluluk Paseh,2023-11-19,-,0.77,0.77,-,0
Ciluluk Paseh,2023-11-20,-,0.46,0.46,-,0
Ciluluk Paseh,2023-11-21,-,0.43,0.43,-,0
Ciluluk Paseh,2023-11-22,-,0.44,0.44,-,0
Ciluluk Paseh,2023-11-23,-,0.47,0.47,-,0
Ciluluk Paseh,2023-11-24,-,0.48,0.48,-,0
Ciluluk Paseh,2023-11-25,-,0.99,0.99,-,0
Ciluluk Paseh,2023-11-26,28.5,0.92,0.92,-,0
Ciluluk Paseh,2023-11-27,1,2.11,2.11,-,0
Ciluluk Paseh,2023-11-28,1,1.26,1.26,-,0
Ciluluk Paseh,2023-11-29,-,01.07,01.07,-,0
Ciluluk Paseh,2023-11-30,105.5,1.51,1.51,-,0
Ciluluk Paseh,2023-12-01,9.5,17,17.08,-,0
Ciluluk Paseh,2023-12-02,-,8.36,8.36,-,0
Ciluluk Paseh,2023-12-03,4.5,5.16,5.16,-,0
Ciluluk Paseh,2023-12-04,1,6.34,6.34,-,0
Ciluluk Paseh,2023-12-05,1.5,4.82,4.82,-,0
Ciluluk Paseh,2023-12-06,1.5,5.17,5.17,-,0
Ciluluk Paseh,2023-12-07,-,2.72,2.72,-,0
Ciluluk Paseh,2023-12-08,7,2.84,2.84,-,0
Ciluluk Paseh,2023-12-09,-,4,04.09,-,0
Ciluluk Paseh,2023-12-10,-,3.59,3.59,-,0
Ciluluk Paseh,2023-12-11,2.5,5.2,5.2,-,0
Ciluluk Paseh,2023-12-12,-,5.88,5.88,-,0
Ciluluk Paseh,2023-12-13,-,3.98,3.98,2,1
Ciluluk Paseh,2023-12-14,-,2.46,2.46,-,0
Ciluluk Paseh,2023-12-15,-,1.73,1.73,-,0
Ciluluk Paseh,2023-12-16,-,1.51,1.51,-,0
Ciluluk Paseh,2023-12-17,7,02.03,02.03,-,0
Ciluluk Paseh,2023-12-18,-,2.54,2.54,-,0
Ciluluk Paseh,2023-12-19,-,2.2,2.2,-,0
Ciluluk Paseh,2023-12-20,-,1.68,1.68,-,0
Ciluluk Paseh,2023-12-21,-,1.27,1.27,-,0
Ciluluk Paseh,2023-12-22,0,0.85,0.85,-,0
Ciluluk Paseh,2023-12-23,-,0.74,0.74,-,0
Ciluluk Paseh,2023-12-24,38,0.67,0.67,-,0
Ciluluk Paseh,2023-12-25,3,0.88,0.88,-,0
Ciluluk Paseh,2023-12-26,17.5,5.14,5.14,-,0
Ciluluk Paseh,2023-12-27,0,15.18,15.18,-,0
Ciluluk Paseh,2023-12-28,-,9.45,9.45,-,0
Ciluluk Paseh,2023-12-29,0,4.67,4.67,-,0
Ciluluk Paseh,2023-12-30,5,3.98,3.98,-,0
Ciluluk Paseh,2023-12-31,2.5,3.99,3.99,-,0
Ciluluk Paseh,2024-01-01,-,4.51,1.89,-,0
Ciluluk Paseh,2024-01-02,14.5,11.7,2.51,-,0
Ciluluk Paseh,2024-01-03,7.5,9.92,2.39,-,0
Ciluluk Paseh,2024-01-04,- 15.5,5.46,2.00,-,0
Ciluluk Paseh,2024-01-05,5,14.4,2.67,-,0
Ciluluk Paseh,2024-01-06,3.5,10.8,2.45,-,0
Ciluluk Paseh,2024-01-07,6,22,03.03,-,1
Ciluluk Paseh,2024-01-08,5.5,33,3.42,-,0
Ciluluk Paseh,2024-01-09,11,21.3,3.00,-,0
Ciluluk Paseh,2024-01-10,13,21,2.99,-,0
Ciluluk Paseh,2024-01-11,52.5,18.6,2.88,-,1
Ciluluk Paseh,2024-01-12,-,43,3.70,-,0
Ciluluk Paseh,2024-01-13,-,28.1,3.26,-,0
Ciluluk Paseh,2024-01-14,-17,6.43,2.10,-,1
Ciluluk Paseh,2024-01-15,-,8.85,2.31,-,0
Ciluluk Paseh,2024-01-16,10,8.98,2.32,-,0
Ciluluk Paseh,2024-01-17,4,8.98,2.32,-,0
Ciluluk Paseh,2024-01-18,10.5,7.51,2.20,-,0
Ciluluk Paseh,2024-01-19,4.5,10.2,2.41,-,0
Ciluluk Paseh,2024-01-20,0.5,7.51,2.20,-,0
Ciluluk Paseh,2024-01-21,2.5,5.19,1.97,-,0
Ciluluk Paseh,2024-01-22,0,04.05,1.83,-,0
Ciluluk Paseh,2024-01-23,6.5,6.85,2.14,-,0
Ciluluk Paseh,2024-01-24,0,4.28,1.86,-,0
Ciluluk Paseh,2024-01-25,1,3.16,1.70,-,0
Ciluluk Paseh,2024-01-26,26,2.98,1.67,-,0
Ciluluk Paseh,2024-01-27,0,2.27,1.54,-,0
Ciluluk Paseh,2024-01-28,1.5,2.27,1.54,-,0
Ciluluk Paseh,2024-01-29,-7,2.22,1.53,-,0
Ciluluk Paseh,2024-01-30,21,1.9,1.46,-,0
Ciluluk Paseh,2024-01-31,-,1.81,1.44,-,0
Ciluluk Paseh,2024-02-01,68,13.3,2.61,1.5,1
Ciluluk Paseh,2024-02-02,21.5,29.9,3.32,-,0
Ciluluk Paseh,2024-02-03,2.5,25.3,3.16,-,0
Ciluluk Paseh,2024-02-04,4.5,21.5,03.01,-,0
Ciluluk Paseh,2024-02-05,3.5,10.3,2.42,-,0
Ciluluk Paseh,2024-02-06,2.5,6.13,02.07,-,0
Ciluluk Paseh,2024-02-07,3,5.19,1.97,-,0
Ciluluk Paseh,2024-02-08,3,5.19,1.97,-,0
Ciluluk Paseh,2024-02-09,13,8.35,2.27,-,0
Ciluluk Paseh,2024-02-10,34,8.98,2.32,-,0
Ciluluk Paseh,2024-02-11,-,22.7,03.06,-,0
Ciluluk Paseh,2024-02-12,2.5,8.85,2.31,-,0
Ciluluk Paseh,2024-02-13,-,5.55,02.01,-,0
Ciluluk Paseh,2024-02-14,-,4.2,1.85,-,0
Ciluluk Paseh,2024-02-15,-10,2.13,1.51,-,0
Ciluluk Paseh,2024-02-16,-,4.59,1.90,-,0
Ciluluk Paseh,2024-02-17,10.5,5.74,02.03,-,0
Ciluluk Paseh,2024-02-18,23,6.13,02.07,-,0
Ciluluk Paseh,2024-02-19,4,9.78,2.38,-,0
Ciluluk Paseh,2024-02-20,1.1,8.22,2.26,-,0
Ciluluk Paseh,2024-02-21,1.5,15.5,2.73,-,0
Ciluluk Paseh,2024-02-22,15.5,19.9,2.94,-,0
Ciluluk Paseh,2024-02-23,1.5,19,2.90,-,0
Ciluluk Paseh,2024-02-24,3.2,30.5,3.34,-,0
Ciluluk Paseh,2024-02-25,2.5,25.1,3.15,-,0
Ciluluk Paseh,2024-02-26,26.5,23.2,03.08,-,0
Ciluluk Paseh,2024-02-27,2,17.5,2.83,-,0
Ciluluk Paseh,2024-02-28,21,18.6,2.88,-,0
Ciluluk Paseh,2024-02-29,1.5,11.5,2.50,-,0
Ciluluk Paseh,2024-03-01,7,11.2,2.48,-,0
Ciluluk Paseh,2024-03-02,16.5,11.1,2.47,-,0
Ciluluk Paseh,2024-03-03,6,32.1,3.39,-,0
Ciluluk Paseh,2024-03-04,3,19.7,2.93,-,0
Ciluluk Paseh,2024-03-05,68.5,12.5,2.56,-,0
Ciluluk Paseh,2024-03-06,35,35.4,3.49,-,0
Ciluluk Paseh,2024-03-07,7.5,37.1,3.54,-,0
Ciluluk Paseh,2024-03-08,5,27.3,3.23,-,0
Ciluluk Paseh,2024-03-09,1,19.4,2.92,-,0
Ciluluk Paseh,2024-03-10,0,12.3,2.55,-,0
Ciluluk Paseh,2024-03-11,-,7.86,2.23,-,0
Ciluluk Paseh,2024-03-12,4.5,8.6,2.29,-,0
Ciluluk Paseh,2024-03-13,-3,5.74,02.03,-,0
Ciluluk Paseh,2024-03-14,34.5,5.46,2.00,-,0
Ciluluk Paseh,2024-03-15,3.5,22,03.03,-,0
Ciluluk Paseh,2024-03-16,0,15.5,2.73,-,0
Ciluluk Paseh,2024-03-17,3,7.63,2.21,-,0
Ciluluk Paseh,2024-03-18,-,6.85,2.14,-,0
Ciluluk Paseh,2024-03-19,-,3.55,1.76,-,0
Ciluluk Paseh,2024-03-20,-,3.9,1.81,-,0
Ciluluk Paseh,2024-03-21,-12,3.49,1.75,-,0
Ciluluk Paseh,2024-03-22,0,03.04,1.68,-,0
Ciluluk Paseh,2024-03-23,-,5.64,02.02,-,0
Ciluluk Paseh,2024-03-24,-,5.1,1.96,-,0
Ciluluk Paseh,2024-03-25,-,4.51,1.89,-,0
Ciluluk Paseh,2024-03-26,-,4.2,1.85,-,0
Ciluluk Paseh,2024-03-27,-5,3.23,1.71,-,0
Ciluluk Paseh,2024-03-28,-,3.55,1.76,-,0
Ciluluk Paseh,2024-03-29,-,4.43,1.88,-,0
Ciluluk Paseh,2024-03-30,-,4.43,1.88,-,0
Ciluluk Paseh,2024-03-31,-,4.84,1.93,-,0
Ciluluk Paseh,2024-04-01,3,3.1,1.69,-,0
Ciluluk Paseh,2024-04-02,0.5,4.28,1.86,-,0
Ciluluk Paseh,2024-04-03,26.5,3.42,1.74,-,0
Ciluluk Paseh,2024-04-04,-,3.49,1.75,-,0
Ciluluk Paseh,2024-04-05,1.5,11.5,2.50,-,0
Ciluluk Paseh,2024-04-06,-,5.19,1.97,-,0
Ciluluk Paseh,2024-04-07,1.5,5.1,1.96,-,0
Ciluluk Paseh,2024-04-08,5,4.51,1.89,-,0
Ciluluk Paseh,2024-04-09,6,7.75,2.22,-,0
Ciluluk Paseh,2024-04-10,2.5,6.33,02.09,-,0
Ciluluk Paseh,2024-04-11,38.5,6.23,02.08,-,0
Ciluluk Paseh,2024-04-12,5.5,9.78,2.38,-,0
Ciluluk Paseh,2024-04-13,-3,7.18,2.17,-,0
Ciluluk Paseh,2024-04-14,-,5.46,2.00,-,0
Ciluluk Paseh,2024-04-15,-,17.1,2.81,-,0
Ciluluk Paseh,2024-04-16,-,6.85,2.14,-,0
Ciluluk Paseh,2024-04-17,-,4.2,1.85,-,0
Ciluluk Paseh,2024-04-18,-,3.98,1.82,-,0
Ciluluk Paseh,2024-04-19,-,3.35,1.73,-,0
Ciluluk Paseh,2024-04-20,-,3.49,1.75,-,0
Ciluluk Paseh,2024-04-21,12,3.69,1.78,-,0
Ciluluk Paseh,2024-04-22,0,9.65,2.37,-,0
Ciluluk Paseh,2024-04-23,0,6.43,2.10,-,0
Ciluluk Paseh,2024-04-24,15,4.93,1.94,-,0
Ciluluk Paseh,2024-04-25,-,4.84,1.93,-,0
Ciluluk Paseh,2024-04-26,-8,6.85,2.14,-,0
Ciluluk Paseh,2024-04-27,-,5.19,1.97,-,0
Ciluluk Paseh,2024-04-28,-,4.84,1.93,-,0
Ciluluk Paseh,2024-04-29,-,5.28,1.98,-,0
Ciluluk Paseh,2024-04-30,-,3.9,1.81,-,0
Ciluluk Paseh,2024-05-01,-,3.49,1.75,-,0
Ciluluk Paseh,2024-05-02,-,03.04,1.68,-,0
Ciluluk Paseh,2024-05-03,-,2.8,1.64,-,0
Ciluluk Paseh,2024-05-04,-,2.75,1.63,-,0
Ciluluk Paseh,2024-05-05,-,2.69,1.62,-,0
Ciluluk Paseh,2024-05-06,-,2.32,1.55,-,0
Ciluluk Paseh,2024-05-07,-,2.27,1.54,-,0
Ciluluk Paseh,2024-05-08,0,2.27,1.54,-,0
Ciluluk Paseh,2024-05-09,-,2.13,1.51,-,0
Ciluluk Paseh,2024-05-10,-,02.03,1.49,-,0
Ciluluk Paseh,2024-05-11,-,1.99,1.48,-,0
Ciluluk Paseh,2024-05-12,-,1.99,1.48,-,0
Ciluluk Paseh,2024-05-13,-,1.65,1.40,-,0
Ciluluk Paseh,2024-05-14,-,1.61,1.39,-,0
Ciluluk Paseh,2024-05-15,-,1.61,1.39,-,0
Ciluluk Paseh,2024-05-16,-,1.25,1.29,-,0
Ciluluk Paseh,2024-05-17,-,1.22,1.28,-,0
Ciluluk Paseh,2024-05-18,-,1.19,1.27,-,0
Ciluluk Paseh,2024-05-19,-,1.13,1.25,-,0
Ciluluk Paseh,2024-05-20,-,0.98,1.20,-,0
Ciluluk Paseh,2024-05-21,-,1.29,1.30,-,0
Ciluluk Paseh,2024-05-22,-,0.9 *,1.17,-,0
Ciluluk Paseh,2024-05-23,-26,1.35,1.32,-,0
Ciluluk Paseh,2024-05-24,86.5,8.72,2.30,-,0
Ciluluk Paseh,2024-05-25,30.12,27,3.22,-,0
Ciluluk Paseh,2024-05-26,-,10.6,2.44,-,0
Ciluluk Paseh,2024-05-27,-,7.98,2.24,-,0
Ciluluk Paseh,2024-05-28,-,3.49,1.75,-,0
Ciluluk Paseh,2024-05-29,-,3.35,1.73,-,0
Ciluluk Paseh,2024-05-30,-,02.08,1.50,-,0
Ciluluk Paseh,2024-05-31,-,1.77,1.43,-,0
Ciluluk Paseh,2024-06-01,-,1.65,1.40,-,0
Ciluluk Paseh,2024-06-02,-4,1.35,1.32,-,0
Ciluluk Paseh,2024-06-03,-,1.19,1.27,-,0
Ciluluk Paseh,2024-06-04,-,02.03,1.49,-,0
Ciluluk Paseh,2024-06-05,-,1.29,1.30,-,0
Ciluluk Paseh,2024-06-06,-,1.32,1.31,-,0
Ciluluk Paseh,2024-06-07,-,1.32,1.31,-,0
Ciluluk Paseh,2024-06-08,2.5,1.29,1.30,-,0
Ciluluk Paseh,2024-06-09,-,1.32,1.31,-,0
Ciluluk Paseh,2024-06-10,0,2.8,1.64,-,0
Ciluluk Paseh,2024-06-11,1,2.0,1.49,-,0
Ciluluk Paseh,2024-06-12,0,2.2,1.50,-,0
Ciluluk Paseh,2024-06-13,-,2.3,1.68,-,0
Ciluluk Paseh,2024-06-14,-,2.53,1.59,-,0
Ciluluk Paseh,2024-06-15,-,3.35,1.73,-,0
Ciluluk Paseh,2024-06-16,-,2.17,1.52,-,0
Ciluluk Paseh,2024-06-17,-,1.73,1.42,-,0
Ciluluk Paseh,2024-06-18,-,1.5,1.36,-,0
Ciluluk Paseh,2024-06-19,-,1.42,1.34,-,0
Ciluluk Paseh,2024-06-20,-,1.46,1.35,-,0
Ciluluk Paseh,2024-06-21,-,1.29,1.30,-,0
Ciluluk Paseh,2024-06-22,-,1.0,1.23,-,0
Ciluluk Paseh,2024-06-23,-,1.0,1.21,-,0
Ciluluk Paseh,2024-06-24,-,0.96,1.19,-,0
Ciluluk Paseh,2024-06-25,-1,0.93,1.18,-,0
Ciluluk Paseh,2024-06-26,-,1.57,1.38,-,0
Ciluluk Paseh,2024-06-27,0,0.93,1.18,-,0
Ciluluk Paseh,2024-06-28,13,2.22,1.53,-,0
Ciluluk Paseh,2024-06-29,10,2.27,1.54,-,0
Ciluluk Paseh,2024-06-30,-,2.0,1.50,-,0
Ciluluk Paseh,2024-07-01,1,6.85,2.14,-,0
Ciluluk Paseh,2024-07-02,-,3.83,1.80,-,0
Ciluluk Paseh,2024-07-03,-,2.53,1.59,-,0
Ciluluk Paseh,2024-07-04,8.5,2.47,1.58,-,0
Ciluluk Paseh,2024-07-05,11,2.13,1.51,-,0
Ciluluk Paseh,2024-07-06,20,5.55,02.01,-,0
Ciluluk Paseh,2024-07-07,3.5,8.22,2.26,-,0
Ciluluk Paseh,2024-07-08,-,4.43,1.88,-,0
Ciluluk Paseh,2024-07-09,-,3.1,1.69,-,0
Ciluluk Paseh,2024-07-10,-,1.46 *,1.35,-,0
Ciluluk Paseh,2024-07-11,-,1.57,1.38,-,0
Ciluluk Paseh,2024-07-12,-,1.57,1.38,-,0
Ciluluk Paseh,2024-07-13,-,1.29,1.30,-,0
Ciluluk Paseh,2024-07-14,-,1.19,1.27,-,0
Ciluluk Paseh,2024-07-15,-,1.22,1.28,-,0
Ciluluk Paseh,2024-07-16,-,1.22,1.28,-,0
Ciluluk Paseh,2024-07-17,-,0.93,1.18,-,0
Ciluluk Paseh,2024-07-18,-,0.83,1.14,-,0
Ciluluk Paseh,2024-07-19,-,0.83,1.14,-,0
Ciluluk Paseh,2024-07-20,-,0.83,1.14,-,0
Ciluluk Paseh,2024-07-21,-,0.76,1.11,-,0
Ciluluk Paseh,2024-07-22,-,0.83,1.14,-,0
Ciluluk Paseh,2024-07-23,-,0.85,1.15,-,0
Ciluluk Paseh,2024-07-24,-,0.73,1.10,-,0
Ciluluk Paseh,2024-07-25,-,0.69,1.8,-,0
Ciluluk Paseh,2024-07-26,-,0.67,01.07,-,0
Ciluluk Paseh,2024-07-27,-,0.67,01.07,-,0
Ciluluk Paseh,2024-07-28,-,0.65,1.6,-,0
Ciluluk Paseh,2024-07-29,-,0.53,1.00,-,0
Ciluluk Paseh,2024-07-30,-,0.5,0.98,-,0
Ciluluk Paseh,2024-07-31,-,0.5,0.98,-,0
Ciluluk Paseh,2024-08-01,-,0.5,0.98,-,0
Ciluluk Paseh,2024-08-02,-,0.48,0.97,-,0
Ciluluk Paseh,2024-08-03,-,0.69,01.08,-,0
Ciluluk Paseh,2024-08-04,-,0.78,1.12,-,0
Ciluluk Paseh,2024-08-05,-,0.88,1.16,-,0
Ciluluk Paseh,2024-08-06,-,0.55,01.01,-,0
Ciluluk Paseh,2024-08-07,-,0.52,0.99,-,0
Ciluluk Paseh,2024-08-08,-,0.52,0.99,-,0
Ciluluk Paseh,2024-08-09,-,0.57,01.02,-,0
Ciluluk Paseh,2024-08-10,-,0.5,0.98,-,0
Ciluluk Paseh,2024-08-11,-,0.5,0.98,-,0
Ciluluk Paseh,2024-08-12,-,0.43,0.94,-,0
Ciluluk Paseh,2024-08-13,-,0.31,0.85,-,0
Ciluluk Paseh,2024-08-14,-,0.27,0.82,-,0
Ciluluk Paseh,2024-08-15,-,0.27,0.82,-,0
Ciluluk Paseh,2024-08-16,-,0.31,0.85,-,0
Ciluluk Paseh,2024-08-17,-,0.35,0.88,-,0
Ciluluk Paseh,2024-08-18,-,0.33,0.87,-,0
Ciluluk Paseh,2024-08-19,-,0.11,0.63,-,0
Ciluluk Paseh,2024-08-20,-,0.11,0.63,-,0
Ciluluk Paseh,2024-08-21,-,0.07,0.55,-,0
Ciluluk Paseh,2024-08-22,-,0.2,0.75,-,0
Ciluluk Paseh,2024-08-23,-,0.07,0.55,-,0
Ciluluk Paseh,2024-08-24,-,0.06,0.53,-,0
Ciluluk Paseh,2024-08-25,-,0.17,0.71,-,0
Ciluluk Paseh,2024-08-26,-,0.2,0.75,-,0
Ciluluk Paseh,2024-08-27,-,0.25,0.80,-,0
Ciluluk Paseh,2024-08-28,-,0.31,0.85,-,0
Ciluluk Paseh,2024-08-29,-,0.31,0.85,-,0
Ciluluk Paseh,2024-08-30,-,0.3,0.84,-,0
Ciluluk Paseh,2024-08-31,-,0.21,0.76,-,0
Ciluluk Paseh,2024-09-01,-,0.15,0.68,-,0
Ciluluk Paseh,2024-09-02,-,0.08,0.56,-,0
Ciluluk Paseh,2024-09-03,-,0.07,0.55,-,0
Ciluluk Paseh,2024-09-04,-,0.12,0.64,-,0
Ciluluk Paseh,2024-09-05,-,0.21,0.76,-,0
Ciluluk Paseh,2024-09-06,-,0.19,0.74,-,0
Ciluluk Paseh,2024-09-07,-,0.2,0.75,-,0
Ciluluk Paseh,2024-09-08,-53,0.02,0.40,-,0
Ciluluk Paseh,2024-09-09,31,0,0.17,-,0
Ciluluk Paseh,2024-09-10,-,2.69,1.62,-,0
Ciluluk Paseh,2024-09-11,0,54,3.96,-,0
Ciluluk Paseh,2024-09-12,-,20.6,2.97,-,0
Ciluluk Paseh,2024-09-13,-,3.42,1.74,-,0
Ciluluk Paseh,2024-09-14,-,1.29,1.30,-,0
Ciluluk Paseh,2024-09-15,-,0.63,01.05,-,0
Ciluluk Paseh,2024-09-16,-,0.76,1.11,-,0
Ciluluk Paseh,2024-09-17,-,0.78,1.12,-,0
Ciluluk Paseh,2024-09-18,-,0.78,1.12,-,0
Ciluluk Paseh,2024-09-19,-,0.61,01.04,-,0
Ciluluk Paseh,2024-09-20,-,0.65,1.6,-,0
Ciluluk Paseh,2024-09-21,-,0.48,0.97,-,0
Ciluluk Paseh,2024-09-22,-,0.5,0.98,-,0
Ciluluk Paseh,2024-09-23,-19,0.16,0.70,-,0
Ciluluk Paseh,2024-09-24,7.5,0.12,0.64,-,0
Ciluluk Paseh,2024-09-25,-,1.61,1.39,-,0
Ciluluk Paseh,2024-09-26,28,5.1,1.96,-,0
Ciluluk Paseh,2024-09-27,-,5.1,1.96,-,0
Ciluluk Paseh,2024-09-28,-1,05.01,1.95,-,0
Ciluluk Paseh,2024-09-29,-,4.93,1.94,-,0
Ciluluk Paseh,2024-09-30,-,2.69,1.37,-,0
Ciluluk Paseh,2024-10-01,1.5,1.53,1.34,-,0
Ciluluk Paseh,2024-10-02,-,1.42,1.37,-,0
Ciluluk Paseh,2024-10-03,-,1.53,1.39,-,0
Ciluluk Paseh,2024-10-04,-,1.61,1.35,-,0
Ciluluk Paseh,2024-10-05,-,1.46,01.06,-,0
Ciluluk Paseh,2024-10-06,-,0.65,1.13,-,0
Ciluluk Paseh,2024-10-07,-,0.8,1.0,-,0
Ciluluk Paseh,2024-10-08,-,0.69,1.1,-,0
Ciluluk Paseh,2024-10-09,-,0.65,1.10,-,0
Ciluluk Paseh,2024-10-10,-,0.73,1.21,-,0
Ciluluk Paseh,2024-10-11,-,01.01,1.16,-,0
Ciluluk Paseh,2024-10-12,-,0.88,1.21,-,0
Ciluluk Paseh,2024-10-13,-,01.01,01.12,-,0
Ciluluk Paseh,2024-10-14,-,0.78,1.16,-,0
Ciluluk Paseh,2024-10-15,-,0.88,1.11,-,0
Ciluluk Paseh,2024-10-16,-,0.76,1.11,-,0
Ciluluk Paseh,2024-10-17,-,0.76,1.16,-,0
Ciluluk Paseh,2024-10-18,-,0.88,1.17,-,0
Ciluluk Paseh,2024-10-19,-,0.9,1.12,-,0
Ciluluk Paseh,2024-10-20,-,0.78,1.17,-,0
Ciluluk Paseh,2024-10-21,-47,0.9,1.25,-,0
Ciluluk Paseh,2024-10-22,-,1.13,1.26,-,0
Ciluluk Paseh,2024-10-23,-,1.16,1.33,-,0
Ciluluk Paseh,2024-10-24,-,1.39,1.35,-,0
Ciluluk Paseh,2024-10-25,-,1.46,1.34,-,0
Ciluluk Paseh,2024-10-26,-,1.42,1.32,-,0
Ciluluk Paseh,2024-10-27,-,1.35,1.28,-,0
Ciluluk Paseh,2024-10-28,-,1.22,1.26,-,0
Ciluluk Paseh,2024-10-29,-,1.16,1.23,-,0
Ciluluk Paseh,2024-10-30,-,01.07,1.26,-,0
Ciluluk Paseh,2024-10-31,-,1.16,1.26,-,0
Ciluluk Paseh,2024-11-01,21,1.16,1.25,-,0
Ciluluk Paseh,2024-11-02,8.1,1.13,1.29,-,0
Ciluluk Paseh,2024-11-03,9.5,1.25,1.31,-,0
Ciluluk Paseh,2024-11-04,30.12,1.32,1.72,-,0
Ciluluk Paseh,2024-11-05,26.5,3.29,1.87,-,0
Ciluluk Paseh,2024-11-06,0,4.36,1.59,-,0
Ciluluk Paseh,2024-11-07,-2,2.53,1.52,-,0
Ciluluk Paseh,2024-11-08,15.5,2.17,1.46,-,0
Ciluluk Paseh,2024-11-09,-,1.9,1.76,-,0
Ciluluk Paseh,2024-11-10,-,3.55,2.27,-,0
Ciluluk Paseh,2024-11-11,25,8.35,2.48,-,0
Ciluluk Paseh,2024-11-12,0,11.2,02.08,-,0
Ciluluk Paseh,2024-11-13,-,6.23,1.79,-,0
Ciluluk Paseh,2024-11-14,-,3.76,1.81,-,0
Ciluluk Paseh,2024-11-15,-,3.9,1.79,-,0
Ciluluk Paseh,2024-11-16,7,3.76,1.84,-,0
Ciluluk Paseh,2024-11-17,3,4.13,02.02,-,0
Ciluluk Paseh,2024-11-18,4,5.64,2.17,-,0
Ciluluk Paseh,2024-11-19,55,7.18,03.06,-,0
Ciluluk Paseh,2024-11-20,16.5,22.7,3.25,-,0
Ciluluk Paseh,2024-11-21,1,27.8,3.20,-,0
Ciluluk Paseh,2024-11-22,14.5,26.4,3.27,-,0
Ciluluk Paseh,2024-11-23,9,28.4,03.05,-,0
Ciluluk Paseh,2024-11-24,6,22.5,2.63,-,0
Ciluluk Paseh,2024-11-25,12,13.7,2.85,-,0
Ciluluk Paseh,2024-11-26,1,17.9,2.98,-,0
Ciluluk Paseh,2024-11-27,14,20.8,03.01,-,0
Ciluluk Paseh,2024-11-28,24.5,21.5,3.28,-,0
Ciluluk Paseh,2024-11-29,0,28.7,2.88,-,0
Ciluluk Paseh,2024-11-30,8,18.6,3.00,-,0
Ciluluk Paseh,2024-12-01,9.5,21.3,3.11,-,0
Ciluluk Paseh,2024-12-02,5,24,2.54,-,0
Ciluluk Paseh,2024-12-03,12.5,12.2,2.73,-,0
Ciluluk Paseh,2024-12-04,9,15.5,2.58,-,0
Ciluluk Paseh,2024-12-05,17,12.8,2.68,-,0
Ciluluk Paseh,2024-12-06,0,14.6,2.35,-,0
Ciluluk Paseh,2024-12-07,9.5,9.38,2.44,-,0
Ciluluk Paseh,2024-12-08,31,10.6,2.65,-,0
Ciluluk Paseh,2024-12-09,1,14,2.27,-,0
Ciluluk Paseh,2024-12-10,0,8.35,2.12,-,0
Ciluluk Paseh,2024-12-11,0,6.64,1.97,-,0
Ciluluk Paseh,2024-12-12,-,5.19,1.84,-,0
Ciluluk Paseh,2024-12-13,0.5,4.13,1.74,-,0
Ciluluk Paseh,2024-12-14,1.5,3.42,1.74,-,0
Ciluluk Paseh,2024-12-15,4.5,3.42,1.75,-,0
Ciluluk Paseh,2024-12-16,1,3.49,1.74,-,0
Ciluluk Paseh,2024-12-17,2,3.42,1.75,-,0
Ciluluk Paseh,2024-12-18,6,3.49,1.77,-,0
Ciluluk Paseh,2024-12-19,1,3.62,1.77,-,0
Ciluluk Paseh,2024-12-20,-,3.62,1.77,-,0
Ciluluk Paseh,2024-12-21,-1,3.62,1.55,-,0
Ciluluk Paseh,2024-12-22,1.5,2.32,1.56,-,0
Ciluluk Paseh,2024-12-23,0,2.37,1.61,-,0
Ciluluk Paseh,2024-12-24,28,2.64,1.61,-,0
Ciluluk Paseh,2024-12-25,-,2.64,2.12,-,0
Ciluluk Paseh,2024-12-26,-,6.64,1.85,-,0
Ciluluk Paseh,2024-12-27,-,4.2,1.66,-,0
Ciluluk Paseh,2024-12-28,-2,2.92,1.60,-,0
Ciluluk Paseh,2024-12-29,0,2.58,1.59,-,0
Ciluluk Paseh,2024-12-30,0,2.53,1.57,-,0
Ciluluk Paseh,2024-12-31,-,2.42,1.0,-,0
