Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Cisanti,2020-06-15,-,4.64,0.33,-,0
Cisanti,2020-06-16,-,4.71,0.33,-,0
Cisanti,2020-06-17,-,4.46,0.32,-,0
Cisanti,2020-06-18,-22,4.48,0.32,-,0
Cisanti,2020-06-19,7.5,4.84,0.35,-,0
Cisanti,2020-06-20,-,4.61,0.33,-,0
Cisanti,2020-06-21,0,4.35,0.31,-,0
Cisanti,2020-06-22,50,4.77,0.34,-,0
Cisanti,2020-06-23,0,4.87,0.34,-,0
Cisanti,2020-06-24,-,4.47,0.32,-,0
Cisanti,2020-06-25,-,4.65,0.33,-,0
Cisanti,2020-06-26,-,4.66,0.33,-,0
Cisanti,2020-06-27,-,4.22,0.3,-,0
Cisanti,2020-06-28,-,4.41,0.31,-,0
Cisanti,2020-06-29,-,4.45,0.31,-,0
Cisanti,2020-06-30,-,4.66,0.32,-,0
Cisanti,2020-07-01,-,4.33,0.3,-,0
Cisanti,2020-07-02,-,4.42,0.31,-,0
Cisanti,2020-07-03,-22,4.99,0.34,-,0
Cisanti,2020-07-04,10,4.8,0.33,-,0
Cisanti,2020-07-05,-,4.76,0.32,-,0
Cisanti,2020-07-06,-,4.7,0.32,-,0
Cisanti,2020-07-07,-,4.36,0.3,-,0
Cisanti,2020-07-08,-,4.18,0.29,-,0
Cisanti,2020-07-09,-,04.09,0.33,-,0
Cisanti,2020-07-10,-,4.82,0.32,-,0
Cisanti,2020-07-11,-,4.13,0.28,-,0
Cisanti,2020-07-12,-,3.6,0.26,-,0
Cisanti,2020-07-13,-,3.56,0.26,-,0
Cisanti,2020-07-14,-2,4.33,0.31,-,0
Cisanti,2020-07-15,2,3.48,0.25,-,0
Cisanti,2020-07-16,-,3.27,0.24,-,0
Cisanti,2020-07-17,-,3.26,0.23,-,0
Cisanti,2020-07-18,-,3.31,0.24,-,0
Cisanti,2020-07-19,-,3.34,0.24,-,0
Cisanti,2020-07-20,-,3.3,0.24,-,0
Cisanti,2020-07-21,5.5,04.03,0.24,-,0
Cisanti,2020-07-22,-,3.94,0.27,-,0
Cisanti,2020-07-23,-,4.15,0.27,-,0
